"","Subject","Stem","StimulusType","FirstResponse","SecondResponse","ThirdResponse","Onset","ClusterOnset","PossibleWithB","Place","Manner","StressStimulus","Gender","Age","AgeGroup","EducationLevel","EducationField","SubjectGroup"
"2600","C6","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2601","C6","sagl","adjective","OB",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2602","C6","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2603","C6","xop","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2604","C6","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2605","C6","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2606","C6","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2607","C6","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2608","C6","daml","adjective","OB",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2609","C6","sur","adjective","OB",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2610","C6","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2611","C6","znup","adjective","O",NA,NA,"zn","yes",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2612","C6","chup","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2613","C6","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2614","C6","tkab","adjective","O",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2616","C6","cav","adjective","OB",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2619","C6","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2620","C6","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2621","C6","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","female",32,"middle","Higher","Humanities","C"
"2623","C7","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2624","C7","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2625","C7","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2626","C7","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2627","C7","lus","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2628","C7","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2629","C7","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2630","C7","jal","adjective","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2631","C7","zhuskl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2632","C7","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2633","C7","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2634","C7","zhaxl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2635","C7","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2636","C7","sur","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2637","C7","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2638","C7","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2639","C7","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2640","C7","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2641","C7","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2642","C7","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2643","C7","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2644","C7","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2645","C7","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2646","C7","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2647","C7","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2648","C7","vurl","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2649","C7","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2652","C7","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",28,"young","Higher","Science","C"
"2653","C7","nad","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2654","C7","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2655","C7","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2656","C7","sagl","adjective","O",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2658","C7","xop","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2659","C7","cav","adjective","O",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","male",28,"young","Higher","Science","C"
"2660","C7","patl","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",28,"young","Higher","Science","C"
"2661","C7","razhn","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",28,"young","Higher","Science","C"
"2662","C7","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2664","C7","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2665","C7","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2666","C7","chtus","adjective","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","male",28,"young","Higher","Science","C"
"2667","C7","shakl","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",28,"young","Higher","Science","C"
"2668","C7","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",28,"young","Higher","Science","C"
"2669","C8","kochl","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2670","C8","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2671","C8","zhaxl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2672","C8","nad","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2673","C8","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2674","C8","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2675","C8","vurl","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2676","C8","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2677","C8","bukl","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2678","C8","lus","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2679","C8","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2680","C8","xushn","adjective","O",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2681","C8","bost","adjective","O",NA,NA,"b","no",TRUE,"labial","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2682","C8","zhuskl","adjective","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2683","C8","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2684","C8","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2685","C8","xop","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2686","C8","lopr","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2687","C8","moml","adjective","OB",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2688","C8","dukt","adjective","OB",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2689","C8","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2690","C8","razhn","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2691","C8","sur","adjective","OB",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2692","C8","tul","adjective","OB",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2693","C8","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2694","C8","pur","adjective","O",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2695","C8","rogl","adjective","O",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2696","C8","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2697","C8","nokr","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","male",23,"young","Higher","Humanities","C"
"2698","C8","chtus","adjective","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","NotRelevant","male",23,"young","Higher","Humanities","C"
"2699","C8","cav","adjective","OB",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","male",23,"young","Higher","Humanities","C"
"2700","C8","chav","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",23,"young","Higher","Humanities","C"
"2701","C8","skol","adjective","O",NA,NA,"sk","yes",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2702","C8","patl","adjective","OB",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2704","C8","zhgav","adjective","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2705","C8","sagl","adjective","OB",NA,NA,"s","no",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2706","C8","tov","adjective","OB",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2707","C8","chup","adjective","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","male",23,"young","Higher","Humanities","C"
"2708","C8","shadr","adjective","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2709","C8","tkab","adjective","OB",NA,NA,"tk","yes",FALSE,"dental","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2710","C8","shakl","adjective","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2711","C8","gnor","adjective","O",NA,NA,"gn","yes",TRUE,"velar","stop","NotRelevant","male",23,"young","Higher","Humanities","C"
"2712","C8","spul","adjective","O",NA,NA,"sp","yes",TRUE,"dental","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2713","C8","shchul","adjective","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2714","C8","zhrap","adjective","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","NotRelevant","male",23,"young","Higher","Humanities","C"
"2715","C9","zopr","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2716","C9","jup","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2717","C9","kochl","adjective","OB",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2718","C9","murl","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2719","C9","zhuskl","adjective","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2720","C9","nad","adjective","O",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2721","C9","pur","adjective","OB",NA,NA,"p","no",TRUE,"labial","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2722","C9","lus","adjective","OB",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2723","C9","vurl","adjective","OB",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2724","C9","jal","adjective","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2725","C9","kamp","adjective","O",NA,NA,"k","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2726","C9","lopr","adjective","O",NA,NA,"l","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2727","C9","moml","adjective","O",NA,NA,"m","no",TRUE,"labial","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2728","C9","nokr","adjective","OB",NA,NA,"n","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2729","C9","guzv","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2730","C9","dukt","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2731","C9","vazhd","adjective","O",NA,NA,"v","no",TRUE,"labial","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2732","C9","tul","adjective","O",NA,NA,"t","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2733","C9","xushn","adjective","OB",NA,NA,"x","no",TRUE,"velar","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2734","C9","chup","adjective","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","NotRelevant","female",24,"young","Higher","Humanities","C"
"2735","C9","rogl","adjective","OB",NA,NA,"r","no",TRUE,"dental","sonorant","NotRelevant","female",24,"young","Higher","Humanities","C"
"2736","C9","zup","adjective","O",NA,NA,"z","no",TRUE,"dental","fricative","NotRelevant","female",24,"young","Higher","Humanities","C"
"2737","C9","daml","adjective","O",NA,NA,"d","no",TRUE,"dental","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2738","C9","gab","adjective","O",NA,NA,"g","no",TRUE,"velar","stop","NotRelevant","female",24,"young","Higher","Humanities","C"
"2739","C9","cav","adjective","OB",NA,NA,"c","no",TRUE,"dental","affricate","NotRelevant","female",24,"young","Higher","Humanities","C"
